3 Suits,3,1,1
3 Suits,4,9,1
4 Suits,3,1,1
4 Suits,4,3,1
4 Suits,5,4,1
6 Suits,2,10,1
6 Suits,3,11,1
6 Suits,4,5,1
6 Suits,5,1,1
6 Suits,6,2,1
Alternating Clues (5 Suits),2,1,1
Ambiguous & White (5 Suits),3,1,1
Ambiguous & White (5 Suits),4,1,1
Ambiguous (4 Suits),2,1,1
Black & Brown (5 Suits),4,4,1
Black & Brown (6 Suits),4,4,1
Black & Brown (6 Suits),5,1,1
Black & Dark Pink (6 Suits),3,9,1
Black & Dark Rainbow (6 Suits),3,1,1
Black & Light Pink (5 Suits),3,3,1
Black & Light Pink (5 Suits),4,2,1
Black & Light Pink (6 Suits),4,3,1
Black & Pink (5 Suits),3,1,1
Black & Pink (5 Suits),4,2,1
Black & Pink (6 Suits),3,2,1
Black & Pink (6 Suits),4,4,1
Black & Pink (6 Suits),5,8,1
Black & Prism (5 Suits),3,5,1
Black & Prism (5 Suits),4,9,1
Black & Prism (6 Suits),3,6,1
Black & Prism (6 Suits),4,4,1
Black & Rainbow (5 Suits),2,3,1
Black & Rainbow (5 Suits),3,20,1
Black & Rainbow (6 Suits),4,7,1
Black & Rainbow (6 Suits),6,2,1
Black & White (5 Suits),3,8,1
Black & White (5 Suits),4,1,1
Black & White (6 Suits),4,5,1
Black (5 Suits),2,1,1
Black (5 Suits),3,6,1
Black (5 Suits),4,11,1
Black (5 Suits),5,39,1
Black (5 Suits),6,11,1
Black (6 Suits),3,7,1
Black (6 Suits),4,1,1
Black (6 Suits),5,18,1
Black (6 Suits),6,1,1
Black Reversed (5 Suits),4,1,1
Brown & Light Pink (4 Suits),3,1,1
Brown & Light Pink (5 Suits),5,2,1
Brown & Omni (5 Suits),4,2,1
Brown & Prism (6 Suits),2,3,1
Brown (3 Suits),3,1,1
Brown (3 Suits),4,2,1
Brown (4 Suits),3,1,1
Brown (4 Suits),4,2,1
Brown (5 Suits),2,3,1
Brown (5 Suits),3,2,1
Brown (5 Suits),4,3,1
Brown (5 Suits),5,5,1
Brown (5 Suits),6,1,1
Brown (6 Suits),2,1,1
Brown (6 Suits),3,2,1
Brown (6 Suits),4,6,1
Brown (6 Suits),5,1,1
Brown-Fives & Pink (5 Suits),4,2,1
Brown-Fives & Prism (5 Suits),4,1,1
Brown-Fives & White (5 Suits),4,1,1
Brown-Ones & Muddy Rainbow (5 Suits),4,2,1
Brown-Ones & Rainbow (5 Suits),2,1,1
Clue Starved (5 Suits),3,2,1
Cocoa Rainbow (5 Suits),3,14,1
Color Blind (6 Suits),5,2,1
Cow & Pig (5 Suits),3,6,1
Dark Brown (5 Suits),3,8,1
Dark Brown (5 Suits),4,8,1
Dark Brown (6 Suits),3,3,1
Dark Omni (5 Suits),3,5,1
Dark Omni (5 Suits),4,4,1
Dark Omni (5 Suits),5,3,1
Dark Omni (6 Suits),3,1,1
Dark Pink (5 Suits),3,2,1
Dark Pink (5 Suits),4,7,1
Dark Pink (6 Suits),3,10,1
Dark Pink (6 Suits),4,5,1
Dark Pink (6 Suits),5,8,1
Dark Prism (5 Suits),3,11,1
Dark Prism (5 Suits),4,4,1
Dark Prism (6 Suits),3,8,1
Dark Prism (6 Suits),6,1,1
Dark Prism Reversed (5 Suits),3,1,1
Dark Prism Reversed (6 Suits),3,1,1
Dark Rainbow (5 Suits),3,8,1
Dark Rainbow (6 Suits),3,9,1
Deceptive-Ones (5 Suits),3,2,1
Dual-Color & Omni (6 Suits),5,1,1
Dual-Color & Rainbow (6 Suits),2,3,1
Dual-Color & Rainbow (6 Suits),3,4,1
Dual-Color (5 Suits),2,4,1
Dual-Color (5 Suits),3,1,1
Dual-Color (6 Suits),4,3,1
Dual-Color Mix,3,3,1
Dual-Color Mix,4,2,1
Gray (5 Suits),3,3,1
Gray (5 Suits),4,1,1
Gray (6 Suits),3,8,1
Gray (6 Suits),5,4,1
Gray Pink (5 Suits),3,1,1
Gray Pink (5 Suits),4,3,1
Gray Pink (6 Suits),3,3,1
Gray Pink (6 Suits),4,3,1
Light Pink & Prism (5 Suits),5,1,1
Light Pink (3 Suits),4,1,1
Light Pink (4 Suits),3,6,1
Light Pink (4 Suits),6,1,1
Light Pink (5 Suits),2,1,1
Light Pink (5 Suits),3,2,1
Light Pink (5 Suits),4,4,1
Light Pink (6 Suits),2,1,1
Light Pink (6 Suits),3,2,1
Light Pink (6 Suits),4,1,1
Light Pink (6 Suits),5,3,1
Light-Pink-Fives (5 Suits),4,1,1
Light-Pink-Ones & Black (6 Suits),3,1,1
Light-Pink-Ones & Brown (5 Suits),5,1,1
Muddy Rainbow (4 Suits),4,2,1
Muddy Rainbow (5 Suits),3,1,1
Muddy Rainbow (5 Suits),4,1,1
Muddy Rainbow (5 Suits),6,1,1
Muddy Rainbow (6 Suits),4,5,1
Muddy Rainbow (6 Suits),6,1,1
Muddy-Rainbow-Fives & Rainbow (5 Suits),4,1,1
