3 Suits,2,1,1
3 Suits,3,3,1
3 Suits,4,4,1
4 Suits,2,4,1
4 Suits,3,4,1
4 Suits,4,1,1
4 Suits,6,1,1
6 Suits,3,1,1
6 Suits,4,3,1
6 Suits,5,6,1
6 Suits,6,3,1
Ambiguous & Dual-Color,3,1,1
Ambiguous (4 Suits),3,1,1
Ambiguous (4 Suits),4,2,1
Ambiguous (6 Suits),3,5,1
Ambiguous (6 Suits),4,1,1
Black (5 Suits),2,8,1
Black (5 Suits),3,9,1
Black (5 Suits),6,1,1
Black (6 Suits),2,1,1
Black (6 Suits),3,3,1
Black (6 Suits),4,17,1
Brown & Prism (4 Suits),3,1,1
Brown (4 Suits),3,3,1
Brown (6 Suits),4,4,1
Brown (6 Suits),5,2,1
Clue Starved (5 Suits),3,1,1
Color Mute (5 Suits),4,1,1
Dark Pink (6 Suits),2,8,1
Dark Pink (6 Suits),5,1,1
Dark Prism (5 Suits),2,1,1
Dark Prism (5 Suits),3,2,1
Dark Prism (6 Suits),3,4,1
Deceptive-Ones (5 Suits),3,2,1
Dual-Color (5 Suits),2,4,1
Duck (3 Suits),3,2,1
Duck (4 Suits),3,1,1
Duck (5 Suits),2,3,1
Duck (5 Suits),3,3,1
Duck (5 Suits),5,2,1
Duck (6 Suits),2,2,1
Duck (6 Suits),3,7,1
Extremely Ambiguous (5 Suits),4,1,1
Gray (5 Suits),3,5,1
Light Pink (5 Suits),3,1,1
Muddy Rainbow (5 Suits),3,1,1
Muddy Rainbow (5 Suits),6,1,1
No Variant,2,2,1
No Variant,3,3,1
No Variant,4,7,1
No Variant,5,12,1
No Variant,6,2,1
Omni (5 Suits),3,1,1
Omni (5 Suits),4,2,1
Pink & Dark Prism (6 Suits),3,2,1
Pink (4 Suits),3,1,1
Pink (4 Suits),4,2,1
Pink (4 Suits),5,1,1
Pink (5 Suits),5,5,1
Pink (6 Suits),5,4,1
Pink-Ones & Prism (5 Suits),2,3,1
Prism (4 Suits),2,1,1
Prism (4 Suits),3,4,1
Prism (4 Suits),4,1,1
Prism (4 Suits),5,1,1
Prism (5 Suits),2,1,1
Prism (5 Suits),3,5,1
Prism (5 Suits),4,1,1
Prism (5 Suits),5,6,1
Prism (6 Suits),3,4,1
Prism (6 Suits),4,1,1
Prism (6 Suits),6,1,1
Prism Reversed (5 Suits),5,1,1
Rainbow & Dark Pink (5 Suits),3,2,1
Rainbow & Prism (4 Suits),4,1,1
Rainbow & Prism (5 Suits),2,2,1
Rainbow (3 Suits),3,3,1
Rainbow (3 Suits),4,1,1
Rainbow (4 Suits),2,1,1
Rainbow (4 Suits),3,7,1
Rainbow (5 Suits),3,4,1
Rainbow (5 Suits),4,2,1
Rainbow (5 Suits),5,2,1
Rainbow (6 Suits),4,14,1
Rainbow (6 Suits),6,1,1
Rainbow-Ones (5 Suits),4,1,1
Reversed (5 Suits),3,1,1
Throw It in a Hole (5 Suits),3,2,1
Throw It in a Hole (5 Suits),6,1,1
White (4 Suits),3,1,1
White (4 Suits),4,1,1
White (5 Suits),3,1,1
White (5 Suits),4,2,1
White (6 Suits),4,4,1
White Reversed (5 Suits),3,1,1
White-Fives & Prism (5 Suits),3,1,1
White-Ones & Brown (5 Suits),6,1,1
White-Ones & Brown (6 Suits),6,3,1
White-Ones & Rainbow (5 Suits),5,1,1
