4 Suits,3,2,1,2,1
4 Suits,4,1,1,1,1
6 Suits,4,3,1,3,1
6 Suits,5,3,1,4,1
6 Suits,6,4,1,3,1
Black & Omni (6 Suits),4,1,1,2,1
Black (5 Suits),4,6,1,4,1
Black (6 Suits),2,1,1,8,1
Black (6 Suits),4,3,1,7,1
Black (6 Suits),5,2,1,3,1
Brown (3 Suits),2,2,1,4,1
Brown (5 Suits),2,1,1,2,1
Brown (5 Suits),4,1,1,1,1
Brown (5 Suits),5,3,1,1,1
Brown (6 Suits),3,1,1,1,1
Brown (6 Suits),4,2,1,4,1
Dark Omni (5 Suits),3,1,1,1,1
Dark Pink (6 Suits),4,2,1,1,1
Dark Rainbow (5 Suits),2,4,1,1,1
Dark Rainbow (6 Suits),4,12,1,1,1
Gray (5 Suits),2,3,1,3,1
Gray (5 Suits),3,1,1,1,1
Gray (6 Suits),2,17,1,19,1
Light Pink (3 Suits),2,1,1,3,1
Light Pink (4 Suits),4,1,1,3,1
Light Pink (6 Suits),3,1,1,2,1
Muddy Rainbow (3 Suits),2,2,1,7,1
No Variant,2,14,1,7,1
No Variant,3,3,1,7,1
No Variant,4,3,1,7,1
No Variant,5,10,1,21,1
Null (5 Suits),3,6,1,3,1
Omni (4 Suits),2,1,1,1,1
Omni (5 Suits),3,1,1,1,1
Pink & Prism (4 Suits),3,1,1,1,1
Pink (4 Suits),2,7,1,1,1
Prism (3 Suits),2,1,1,1,1
Prism (4 Suits),2,4,1,2,1
Prism (5 Suits),2,1,1,1,1
Rainbow (5 Suits),2,1,1,3,1
Rainbow (5 Suits),3,2,1,7,1
Rainbow (5 Suits),5,2,1,1,1
Rainbow (6 Suits),3,6,1,1,1
Rainbow (6 Suits),6,5,1,3,1
White (4 Suits),3,3,1,1,1
White (5 Suits),2,1,1,1,1
White (5 Suits),3,1,1,1,1
White (5 Suits),4,3,1,2,1
White (5 Suits),5,6,1,1,1
White-Ones & Pink (5 Suits),4,1,1,3,1
