Black & Pink (6 Suits),3,2,1,1,1
Black & Pink (6 Suits),4,7,1,1,1
Black & Prism (5 Suits),3,2,1,4,1
Black & Prism (5 Suits),4,2,1,1,1
Black & Prism (6 Suits),3,1,1,2,1
Black & White (6 Suits),3,2,1,4,1
Black (5 Suits),2,1,1,7,1
Black (5 Suits),3,9,1,11,1
Black (6 Suits),2,4,1,9,1
Brown & Light Pink (5 Suits),5,2,1,2,1
Brown (4 Suits),3,5,1,1,1
Brown (5 Suits),5,1,1,1,1
Brown (6 Suits),3,2,1,2,1
Brown-Ones & Dark Rainbow (6 Suits),4,2,1,2,1
Brown-Ones & Light Pink (5 Suits),4,1,1,1,1
Brown-Ones & Pink (6 Suits),3,2,1,2,1
Dark Brown (6 Suits),4,2,1,2,1
Dark Omni (5 Suits),4,2,1,5,1
Dark Omni (6 Suits),3,1,1,1,1
Dark Pink (6 Suits),3,2,1,1,1
Dark Rainbow (5 Suits),3,4,1,6,1
Deceptive-Fives (5 Suits),6,2,1,2,1
Gray (5 Suits),3,5,1,1,1
Light Pink & Prism (4 Suits),5,2,1,2,1
Light Pink (3 Suits),3,4,1,3,1
Muddy Rainbow (5 Suits),3,1,1,1,1
No Variant,3,2,1,3,1
No Variant,4,2,1,8,1
No Variant,5,5,1,5,1
No Variant,6,1,1,2,1
Null (6 Suits),4,1,1,1,1
Null-Ones & Pink (6 Suits),5,4,1,1,1
Omni (4 Suits),3,2,1,2,1
Pink & Prism (5 Suits),6,1,1,1,1
Pink (4 Suits),3,1,1,2,1
Pink (5 Suits),3,5,1,5,1
Pink-Ones & Brown (6 Suits),3,1,1,1,1
Prism (3 Suits),3,1,1,1,1
Prism (4 Suits),3,2,1,1,1
Prism (4 Suits),4,2,1,2,1
Prism (5 Suits),4,5,1,1,1
Prism (6 Suits),4,3,1,7,1
Rainbow & Gray Pink (5 Suits),4,1,1,1,1
Rainbow & Pink (6 Suits),4,2,1,5,1
Rainbow (4 Suits),5,3,1,1,1
Rainbow Reversed (6 Suits),5,1,1,1,1
Special Mix (5 Suits),3,29,1,25,1
Throw It in a Hole (5 Suits),6,1,1,2,1
White & Muddy Rainbow (6 Suits),4,3,1,5,1
White-Ones & Brown (5 Suits),4,2,1,1,1
White-Ones & Prism (3 Suits),4,1,1,1,1
