3 Suits,3,2,1,4,1
4 Suits,3,2,1,1,1
6 Suits,2,1,1,8,1
6 Suits,3,3,1,4,1
6 Suits,4,3,1,1,1
Black (6 Suits),2,8,1,3,1
Brown (4 Suits),4,1,1,1,1
Brown (5 Suits),2,2,1,1,1
Brown (5 Suits),3,1,1,16,1
Brown (5 Suits),4,1,1,1,1
Brown (6 Suits),3,1,1,3,1
Dark Omni (5 Suits),3,1,1,2,1
Gray (5 Suits),3,1,1,5,1
Muddy Rainbow (6 Suits),3,1,1,3,1
No Variant,2,7,1,8,1
No Variant,3,7,1,4,1
No Variant,4,7,1,18,1
Pink & White (6 Suits),4,1,1,4,1
Pink (4 Suits),2,1,1,1,1
Pink (6 Suits),3,1,1,9,1
Prism (3 Suits),2,1,1,3,1
Prism (4 Suits),2,2,1,2,1
Rainbow & Prism (5 Suits),3,1,1,6,1
Rainbow (4 Suits),3,2,1,11,1
Rainbow (5 Suits),4,2,1,3,1
Rainbow (6 Suits),3,1,1,2,1
White & Prism (5 Suits),3,3,1,2,1
White (4 Suits),3,1,1,1,1
White (5 Suits),2,1,1,1,1
White (5 Suits),3,1,1,1,1
White (5 Suits),4,2,1,2,1
White (6 Suits),3,1,1,4,1
