3 Suits,2,1,1,1,1
3 Suits,4,1,1,6,1
4 Suits,3,1,1,1,1
4 Suits,4,1,1,1,1
4 Suits,5,7,1,5,1
6 Suits,2,21,1,1,1
6 Suits,3,2,1,5,1
6 Suits,4,3,1,22,1
6 Suits,5,2,1,3,1
6 Suits,6,8,1,3,1
Ambiguous & White (5 Suits),4,1,1,1,1
Ambiguous (4 Suits),2,1,1,2,1
Black & Brown (5 Suits),4,8,1,1,1
Black & Pink (5 Suits),4,16,1,1,1
Black & Pink (6 Suits),3,3,1,2,1
Black & White (5 Suits),3,16,1,7,1
Black & White (6 Suits),3,18,1,3,1
Black (5 Suits),2,3,1,3,1
Black (5 Suits),3,11,1,23,1
Black (6 Suits),3,4,1,2,1
Black (6 Suits),4,4,1,8,1
Brown (3 Suits),3,6,1,3,1
Brown (3 Suits),4,2,1,1,1
Brown (4 Suits),5,20,1,1,1
Brown (5 Suits),3,1,1,5,1
Brown (5 Suits),4,2,1,5,1
Brown (5 Suits),5,4,1,4,1
Brown (5 Suits),6,2,1,6,1
Brown (6 Suits),3,9,1,4,1
Clue Starved (6 Suits),3,9,1,6,1
Cocoa Rainbow (5 Suits),3,1,1,2,1
Cocoa Rainbow (6 Suits),4,8,1,1,1
Dark Pink (6 Suits),4,37,1,1,1
Dark Rainbow (5 Suits),3,12,1,2,1
Dual-Color & Rainbow (6 Suits),5,4,1,8,1
Dual-Color (6 Suits),3,8,1,1,1
Dual-Color (6 Suits),5,3,1,1,1
Gray (6 Suits),3,7,1,1,1
Gray Pink (6 Suits),4,2,1,1,1
Light Pink (5 Suits),3,2,1,1,1
Light Pink (5 Suits),4,7,1,5,1
Light Pink (6 Suits),4,1,1,1,1
Muddy Rainbow (4 Suits),4,5,1,1,1
Muddy Rainbow (5 Suits),3,3,1,1,1
No Variant,2,6,1,15,1
No Variant,3,1,1,7,1
No Variant,4,8,1,13,1
No Variant,5,2,1,8,1
No Variant,6,6,1,6,1
Null (3 Suits),4,2,1,1,1
Null (4 Suits),2,8,1,5,1
Null (5 Suits),2,24,1,2,1
Null (5 Suits),4,9,1,8,1
Null (5 Suits),6,1,1,1,1
Null (6 Suits),5,24,1,2,1
Omni (5 Suits),4,2,1,6,1
Omni (6 Suits),4,4,1,7,1
Pink & Brown (5 Suits),4,2,1,1,1
Pink & Brown (6 Suits),4,3,1,1,1
Pink & Muddy Rainbow (6 Suits),4,1,1,1,1
Pink & Null (3 Suits),4,1,1,4,1
Pink & Omni (5 Suits),4,10,1,1,1
Pink & Prism (6 Suits),3,4,1,1,1
Pink (3 Suits),3,11,1,1,1
Pink (3 Suits),4,13,1,1,1
Pink (4 Suits),2,6,1,1,1
Pink (4 Suits),4,2,1,1,1
Pink (4 Suits),5,2,1,3,1
Pink (5 Suits),2,1,1,1,1
Pink (5 Suits),3,8,1,3,1
Pink (5 Suits),4,2,1,8,1
Pink (5 Suits),5,5,1,1,1
Pink (6 Suits),2,16,1,1,1
Pink (6 Suits),3,1,1,2,1
Pink (6 Suits),6,5,1,9,1
Pink-Fives (6 Suits),5,5,1,1,1
Prism (3 Suits),3,2,1,2,1
Prism (3 Suits),4,2,1,4,1
Prism (4 Suits),4,1,1,1,1
Prism (5 Suits),3,1,1,1,1
Prism (5 Suits),4,3,1,2,1
Prism (6 Suits),2,1,1,1,1
Prism (6 Suits),3,2,1,1,1
Prism (6 Suits),4,7,1,1,1
Prism (6 Suits),5,2,1,9,1
Rainbow & Brown (4 Suits),2,8,1,2,1
Rainbow & Brown (5 Suits),3,9,1,1,1
Rainbow & Brown (6 Suits),2,3,1,3,1
Rainbow & Brown (6 Suits),5,2,1,3,1
Rainbow & Muddy Rainbow (5 Suits),3,1,1,2,1
Rainbow & Pink (4 Suits),2,3,1,1,1
Rainbow & Pink (4 Suits),4,5,1,2,1
Rainbow & White (5 Suits),3,5,1,3,1
Rainbow (3 Suits),3,6,1,1,1
Rainbow (4 Suits),3,8,1,1,1
Rainbow (4 Suits),4,2,1,3,1
Rainbow (4 Suits),5,7,1,1,1
Rainbow (5 Suits),3,4,1,6,1
Rainbow (5 Suits),4,1,1,6,1
Rainbow (5 Suits),5,18,1,2,1
Rainbow (5 Suits),6,6,1,3,1
Rainbow (6 Suits),2,10,1,3,1
Rainbow (6 Suits),3,1,1,7,1
Rainbow (6 Suits),4,1,1,3,1
Rainbow (6 Suits),5,12,1,6,1
Rainbow (6 Suits),6,9,1,1,1
Rainbow-Ones (6 Suits),4,7,1,1,1
Reversed (5 Suits),3,1,1,3,1
Reversed (6 Suits),4,4,1,1,1
Reversed (6 Suits),5,7,1,1,1
Throw It in a Hole (5 Suits),3,11,1,5,1
Up or Down (5 Suits),2,4,1,4,1
Up or Down (5 Suits),3,13,1,3,1
Up or Down (5 Suits),4,6,1,4,1
Up or Down (6 Suits),6,1,1,2,1
White & Brown (5 Suits),3,2,1,1,1
White (4 Suits),3,10,1,3,1
White (4 Suits),4,4,1,1,1
White (5 Suits),3,5,1,3,1
White (5 Suits),4,10,1,6,1
White (6 Suits),3,14,1,3,1
White (6 Suits),4,32,1,3,1
White-Ones & Rainbow (5 Suits),4,1,1,2,1
