3 Suits,4,1,1,4,1
4 Suits,3,3,1,2,1
4 Suits,4,4,1,1,1
6 Suits,3,1,1,4,1
6 Suits,4,1,1,4,1
Black & Rainbow (6 Suits),3,4,1,3,1
Black & White (5 Suits),4,4,1,2,1
Black (5 Suits),4,9,1,4,1
Black (6 Suits),4,6,1,6,1
Black (6 Suits),5,3,1,8,1
Brown & Light Pink (5 Suits),4,1,1,1,1
Brown & Prism (6 Suits),6,2,1,2,1
Brown (3 Suits),3,1,1,4,1
Brown (4 Suits),3,1,1,3,1
Brown (4 Suits),4,7,1,7,1
Brown (4 Suits),5,1,1,2,1
Brown (5 Suits),3,2,1,1,1
Brown (5 Suits),4,1,1,2,1
Brown (5 Suits),6,2,1,5,1
Brown (6 Suits),3,13,1,4,1
Brown (6 Suits),5,3,1,2,1
Dark Brown (6 Suits),3,1,1,3,1
Dark Brown (6 Suits),4,3,1,3,1
Dark Omni (5 Suits),4,10,1,5,1
Dark Pink (5 Suits),4,8,1,8,1
Dark Rainbow (5 Suits),3,1,1,4,1
Deceptive-Ones (6 Suits),6,1,1,1,1
Dual-Color & Rainbow (6 Suits),4,1,1,1,1
Gray (6 Suits),4,2,1,2,1
Gray Pink (5 Suits),4,1,1,2,1
Gray Pink (6 Suits),4,1,1,8,1
Light Pink (4 Suits),4,1,1,1,1
Light Pink (5 Suits),3,1,1,2,1
Light Pink (5 Suits),4,1,1,3,1
Light Pink (6 Suits),3,2,1,7,1
Light Pink (6 Suits),4,1,1,3,1
Muddy Rainbow (4 Suits),4,1,1,1,1
Muddy Rainbow (5 Suits),4,3,1,1,1
Muddy Rainbow (6 Suits),4,4,1,1,1
Muddy-Rainbow-Fives & Pink (6 Suits),5,1,1,1,1
No Variant,2,9,1,4,1
No Variant,3,3,1,3,1
No Variant,4,1,1,2,1
No Variant,5,1,1,5,1
No Variant,6,5,1,15,1
Null (4 Suits),3,7,1,1,1
Null (5 Suits),3,4,1,2,1
Null (5 Suits),4,2,1,2,1
Null (6 Suits),4,5,1,1,1
Omni (4 Suits),3,4,1,2,1
Omni (4 Suits),4,4,1,2,1
Omni (5 Suits),2,3,1,2,1
Omni (5 Suits),3,2,1,1,1
Omni (5 Suits),4,2,1,2,1
Omni (5 Suits),5,1,1,6,1
Omni (6 Suits),4,2,1,1,1
Omni (6 Suits),5,1,1,1,1
Omni-Ones (5 Suits),4,4,1,1,1
Pink & Light Pink (6 Suits),4,2,1,1,1
Pink & Omni (4 Suits),3,2,1,2,1
Pink & Prism (5 Suits),5,1,1,1,1
Pink & White (6 Suits),4,2,1,1,1
Pink (4 Suits),2,3,1,8,1
Pink (5 Suits),5,2,1,6,1
Pink (6 Suits),3,1,1,10,1
Pink (6 Suits),4,1,1,2,1
Pink-Ones (5 Suits),4,1,1,3,1
Prism (5 Suits),3,1,1,1,1
Prism (5 Suits),4,1,1,3,1
Prism (5 Suits),5,2,1,1,1
Prism (6 Suits),3,2,1,5,1
Prism (6 Suits),4,1,1,1,1
Rainbow & Brown (5 Suits),6,3,1,6,1
Rainbow & Light Pink (5 Suits),3,1,1,3,1
Rainbow & Omni (5 Suits),5,3,1,1,1
Rainbow & Pink (4 Suits),4,1,1,1,1
Rainbow & Prism (4 Suits),4,2,1,1,1
Rainbow & White (4 Suits),3,1,1,1,1
Rainbow & White (5 Suits),4,3,1,2,1
Rainbow & White (6 Suits),4,6,1,1,1
Rainbow (3 Suits),3,1,1,1,1
Rainbow (4 Suits),3,4,1,1,1
Rainbow (5 Suits),2,2,1,1,1
Rainbow (5 Suits),3,2,1,2,1
Rainbow (5 Suits),4,6,1,9,1
Rainbow (5 Suits),5,1,1,17,1
Rainbow (6 Suits),2,2,1,3,1
Rainbow (6 Suits),3,2,1,4,1
Rainbow (6 Suits),4,2,1,8,1
Rainbow (6 Suits),5,3,1,5,1
Rainbow (6 Suits),6,1,1,1,1
Reversed (5 Suits),4,1,1,1,1
Special Mix (5 Suits),4,56,1,4,1
Throw It in a Hole (5 Suits),4,1,1,5,1
Up or Down & Muddy Rainbow (5 Suits),4,4,1,3,1
Up or Down (5 Suits),3,3,1,1,1
White & Light Pink (5 Suits),5,1,1,2,1
White & Prism (6 Suits),6,1,1,2,1
White (4 Suits),3,3,1,1,1
White (4 Suits),4,1,1,3,1
White (5 Suits),2,1,1,1,1
White (5 Suits),3,1,1,2,1
White (5 Suits),4,2,1,4,1
White (5 Suits),5,3,1,3,1
White (6 Suits),5,3,1,7,1
White (6 Suits),6,1,1,4,1
White-Ones & White (5 Suits),5,2,1,2,1
