3 Suits,2,2,1,2,1
3 Suits,3,2,1,2,1
3 Suits,4,4,1,4,1
3 Suits,5,6,1,2,1
4 Suits,2,7,1,1,1
4 Suits,3,5,1,1,1
4 Suits,4,3,1,3,1
4 Suits,5,13,1,3,1
6 Suits,2,10,1,3,1
6 Suits,3,14,1,6,1
6 Suits,4,11,1,3,1
6 Suits,5,2,1,7,1
6 Suits,6,9,1,3,1
Ambiguous & Dual-Color,3,4,1,3,1
Ambiguous (4 Suits),2,2,1,1,1
Ambiguous (4 Suits),3,1,1,2,1
Ambiguous (6 Suits),3,1,1,1,1
Ambiguous (6 Suits),4,5,1,5,1
Black & Brown (5 Suits),2,14,1,1,1
Black & Brown (5 Suits),3,6,1,1,1
Black & Brown (6 Suits),2,8,1,4,1
Black & Brown (6 Suits),3,10,1,6,1
Black & Brown (6 Suits),4,6,1,1,1
Black & Light Pink (5 Suits),4,10,1,1,1
Black & Muddy Rainbow (6 Suits),4,6,1,1,1
Black & Null (6 Suits),3,9,1,13,1
Black & Omni (5 Suits),2,1,1,2,1
Black & Omni (6 Suits),4,3,1,7,1
Black & Pink (5 Suits),2,15,1,5,1
Black & Pink (5 Suits),3,2,1,2,1
Black & Pink (6 Suits),2,8,1,5,1
Black & Pink (6 Suits),3,14,1,1,1
Black & Pink (6 Suits),4,17,1,5,1
Black & Prism (6 Suits),3,7,1,1,1
Black & Prism (6 Suits),4,10,1,3,1
Black & Rainbow (5 Suits),2,3,1,5,1
Black & Rainbow (5 Suits),3,9,1,1,1
Black & Rainbow (5 Suits),4,13,1,1,1
Black & Rainbow (6 Suits),2,2,1,5,1
Black & Rainbow (6 Suits),3,11,1,13,1
Black & White (5 Suits),2,2,1,2,1
Black & White (5 Suits),3,16,1,2,1
Black & White (6 Suits),2,12,1,1,1
Black & White (6 Suits),3,22,1,2,1
Black & White (6 Suits),4,11,1,10,1
Black & White (6 Suits),5,1,1,2,1
Black (5 Suits),2,6,1,3,1
Black (5 Suits),3,3,1,15,1
Black (5 Suits),4,8,1,14,1
Black (5 Suits),5,3,1,5,1
Black (6 Suits),2,44,1,15,1
Black (6 Suits),3,19,1,3,1
Black (6 Suits),4,4,1,1,1
Black (6 Suits),5,11,1,11,1
Black (6 Suits),6,4,1,15,1
Brown & Dark Pink (5 Suits),3,1,1,1,1
Brown & Gray (6 Suits),3,3,1,5,1
Brown (3 Suits),2,1,1,1,1
Brown (3 Suits),3,5,1,2,1
Brown (3 Suits),4,3,1,1,1
Brown (4 Suits),2,1,1,2,1
Brown (4 Suits),3,1,1,1,1
Brown (4 Suits),4,6,1,2,1
Brown (5 Suits),2,2,1,1,1
Brown (5 Suits),3,6,1,2,1
Brown (5 Suits),4,1,1,8,1
Brown (5 Suits),6,5,1,5,1
Brown (6 Suits),2,8,1,1,1
Brown (6 Suits),3,3,1,8,1
Brown (6 Suits),4,3,1,4,1
Brown (6 Suits),5,2,1,9,1
Brown (6 Suits),6,7,1,4,1
Clue Starved (5 Suits),3,7,1,1,1
Cocoa Rainbow (5 Suits),3,1,1,3,1
Cocoa Rainbow (5 Suits),4,13,1,8,1
Cocoa Rainbow (6 Suits),3,24,1,2,1
Cocoa Rainbow (6 Suits),4,4,1,9,1
Cow & Pig (5 Suits),4,10,1,6,1
Dark Brown (5 Suits),3,2,1,3,1
Dark Brown (6 Suits),3,5,1,2,1
Dark Brown (6 Suits),4,14,1,4,1
Dark Omni (5 Suits),4,2,1,1,1
Dark Pink (5 Suits),2,1,1,3,1
Dark Pink (6 Suits),3,4,1,10,1
Dark Pink (6 Suits),4,1,1,5,1
Dark Pink (6 Suits),5,7,1,15,1
Dark Prism (6 Suits),3,3,1,1,1
Dark Prism (6 Suits),4,8,1,1,1
Dark Rainbow (5 Suits),2,16,1,3,1
Dark Rainbow (5 Suits),4,12,1,3,1
Dark Rainbow (6 Suits),2,6,1,2,1
Dark Rainbow (6 Suits),4,2,1,8,1
Dark Rainbow (6 Suits),5,18,1,21,1
Dual-Color (3 Suits),2,7,1,7,1
Dual-Color (5 Suits),3,2,1,7,1
Dual-Color (5 Suits),5,1,1,2,1
Dual-Color (6 Suits),3,6,1,1,1
Dual-Color (6 Suits),4,7,1,1,1
Dual-Color (6 Suits),5,2,1,2,1
Gray (5 Suits),3,2,1,3,1
Gray (5 Suits),4,2,1,13,1
Gray (6 Suits),3,7,1,1,1
Gray (6 Suits),5,7,1,6,1
Gray Pink (5 Suits),3,15,1,1,1
Gray Pink (6 Suits),3,9,1,3,1
Gray Pink (6 Suits),4,1,1,1,1
Light Pink (4 Suits),4,4,1,1,1
Light Pink (5 Suits),3,1,1,1,1
Light Pink (5 Suits),4,1,1,3,1
Light Pink (6 Suits),3,5,1,6,1
Light Pink (6 Suits),4,4,1,1,1
Light Pink (6 Suits),5,2,1,3,1
Muddy Rainbow (3 Suits),3,2,1,5,1
Muddy Rainbow (4 Suits),3,4,1,4,1
Muddy Rainbow (4 Suits),4,4,1,3,1
Muddy Rainbow (5 Suits),2,2,1,5,1
Muddy Rainbow (5 Suits),3,2,1,2,1
Muddy Rainbow (5 Suits),4,1,1,4,1
Muddy Rainbow (6 Suits),2,16,1,2,1
Muddy Rainbow (6 Suits),3,1,1,4,1
Muddy Rainbow (6 Suits),4,1,1,1,1
Muddy Rainbow (6 Suits),5,3,1,7,1
Muddy-Rainbow-Ones & Light Pink (5 Suits),5,5,1,3,1
No Variant,2,30,1,3,1
No Variant,3,11,1,1,1
No Variant,4,1,1,1,1
No Variant,5,4,1,24,1
No Variant,6,2,1,1,1
Null (3 Suits),2,2,1,2,1
Null (3 Suits),3,6,1,8,1
Null (4 Suits),2,10,1,4,1
Null (4 Suits),3,3,1,1,1
Null (5 Suits),2,14,1,12,1
Null (5 Suits),3,1,1,3,1
Null (6 Suits),2,10,1,1,1
Null (6 Suits),3,10,1,1,1
Null (6 Suits),4,5,1,5,1
Omni (3 Suits),2,2,1,1,1
Omni (3 Suits),4,5,1,4,1
Omni (4 Suits),2,11,1,1,1
Omni (4 Suits),3,2,1,1,1
Omni (4 Suits),4,1,1,1,1
Omni (4 Suits),5,3,1,18,1
Omni (5 Suits),2,10,1,2,1
Omni (5 Suits),3,10,1,2,1
Omni (5 Suits),4,3,1,3,1
Omni (6 Suits),2,12,1,2,1
Omni (6 Suits),4,3,1,3,1
Omni (6 Suits),5,5,1,1,1
Pink & Brown (3 Suits),3,3,1,5,1
Pink & Brown (4 Suits),2,4,1,2,1
Pink & Brown (4 Suits),3,1,1,1,1
Pink & Brown (5 Suits),2,2,1,4,1
Pink & Brown (5 Suits),3,6,1,1,1
Pink & Brown (5 Suits),4,1,1,1,1
Pink & Brown (5 Suits),5,2,1,2,1
Pink & Brown (6 Suits),3,3,1,2,1
Pink & Brown (6 Suits),4,7,1,3,1
Pink & Dark Rainbow (5 Suits),3,11,1,8,1
Pink & Dark Rainbow (5 Suits),4,1,1,3,1
Pink & Gray (5 Suits),3,5,1,1,1
Pink & Null (5 Suits),3,3,1,4,1
Pink & Omni (6 Suits),4,7,1,1,1
Pink & White (4 Suits),3,7,1,2,1
Pink & White (5 Suits),3,1,1,1,1
Pink (3 Suits),2,1,1,1,1
Pink (3 Suits),3,8,1,9,1
Pink (3 Suits),4,1,1,13,1
Pink (4 Suits),2,6,1,4,1
Pink (4 Suits),3,1,1,5,1
Pink (4 Suits),4,4,1,1,1
Pink (5 Suits),2,4,1,1,1
Pink (5 Suits),3,1,1,3,1
Pink (5 Suits),4,3,1,2,1
Pink (5 Suits),5,6,1,6,1
Pink (6 Suits),2,4,1,10,1
Pink (6 Suits),3,9,1,2,1
Pink (6 Suits),4,3,1,2,1
Pink (6 Suits),5,4,1,4,1
Pink (6 Suits),6,8,1,4,1
Pink-Fives (5 Suits),4,6,1,4,1
Prism (5 Suits),4,1,1,1,1
Prism (6 Suits),3,3,1,4,1
Prism (6 Suits),4,1,1,4,1
Prism (6 Suits),5,2,1,2,1
Rainbow & Brown (3 Suits),2,7,1,5,1
Rainbow & Brown (3 Suits),3,5,1,5,1
Rainbow & Brown (4 Suits),2,2,1,2,1
Rainbow & Brown (4 Suits),3,3,1,2,1
Rainbow & Brown (4 Suits),4,1,1,1,1
Rainbow & Brown (5 Suits),2,4,1,2,1
Rainbow & Brown (5 Suits),4,9,1,3,1
Rainbow & Brown (6 Suits),2,5,1,2,1
Rainbow & Brown (6 Suits),3,5,1,1,1
Rainbow & Brown (6 Suits),5,5,1,2,1
Rainbow & Dark Pink (5 Suits),3,4,1,4,1
Rainbow & Dark Pink (6 Suits),4,1,1,1,1
Rainbow & Gray (6 Suits),3,1,1,6,1
Rainbow & Gray (6 Suits),4,2,1,2,1
Rainbow & Pink (3 Suits),2,1,1,1,1
Rainbow & Pink (3 Suits),3,10,1,3,1
Rainbow & Pink (4 Suits),2,1,1,1,1
Rainbow & Pink (4 Suits),3,2,1,2,1
Rainbow & Pink (5 Suits),2,1,1,1,1
Rainbow & Pink (5 Suits),3,5,1,2,1
Rainbow & Pink (6 Suits),2,10,1,2,1
Rainbow & Pink (6 Suits),3,9,1,3,1
Rainbow & Pink (6 Suits),5,2,1,1,1
