3 Suits,2,1,1,1,1
4 Suits,2,3,1,3,1
4 Suits,3,1,1,1,1
4 Suits,4,2,1,2,1
4 Suits,5,1,1,3,1
6 Suits,2,8,1,1,1
6 Suits,3,1,1,2,1
6 Suits,4,2,1,22,1
6 Suits,5,1,1,14,1
Black & Rainbow (6 Suits),2,7,1,2,1
Black & White (6 Suits),2,10,1,1,1
Black (5 Suits),3,3,1,2,1
Black (5 Suits),4,7,1,9,1
Brown (5 Suits),2,1,1,1,1
Brown (5 Suits),3,2,1,1,1
Brown (5 Suits),5,1,1,1,1
Brown (6 Suits),4,2,1,6,1
Cow & Pig (3 Suits),2,1,1,1,1
Dark Brown (5 Suits),4,2,1,1,1
Dark Omni (5 Suits),2,4,1,8,1
Dark Pink (5 Suits),2,1,1,1,1
Dark Rainbow (5 Suits),2,2,1,16,1
Dual-Color (3 Suits),2,5,1,3,1
Gray (5 Suits),2,4,1,15,1
Gray (5 Suits),3,3,1,2,1
Gray Pink (6 Suits),4,1,1,2,1
Light Pink (5 Suits),3,2,1,4,1
Muddy Rainbow (4 Suits),3,1,1,1,1
No Variant,2,6,1,5,1
No Variant,3,8,1,2,1
No Variant,4,2,1,2,1
No Variant,5,10,1,2,1
Null (5 Suits),2,2,1,10,1
Omni (5 Suits),2,2,1,5,1
Pink (5 Suits),2,2,1,5,1
Pink (5 Suits),3,1,1,2,1
Pink (6 Suits),2,4,1,4,1
Pink (6 Suits),3,2,1,2,1
Prism (4 Suits),3,2,1,3,1
Prism (6 Suits),4,1,1,2,1
Rainbow (4 Suits),2,1,1,1,1
Rainbow (5 Suits),2,3,1,2,1
Rainbow (5 Suits),4,3,1,1,1
Rainbow (6 Suits),5,5,1,5,1
Up or Down (5 Suits),3,2,1,1,1
White (4 Suits),2,2,1,2,1
White (4 Suits),3,1,1,2,1
White (5 Suits),2,1,1,1,1
White (5 Suits),3,1,1,2,1
White (6 Suits),2,1,1,1,1
White (6 Suits),5,2,1,4,1
