variant,attempts,won
Rainbow-Fives & Light Pink (5 Suits),6,1
Pink (5 Suits),4,1
Pink-Fives & Black (6 Suits),4,1
Dark Null (6 Suits),4,1
Up or Down & Omni (6 Suits),4,1
No Variant,3,1
Black & Null (5 Suits),3,1
Omni-Ones & Brown (5 Suits),3,1
Rainbow & Light Pink (5 Suits),3,1
Cocoa Rainbow (6 Suits),3,1
Rainbow & Light Pink (6 Suits),3,1
Rainbow & Light Pink (3 Suits),3,1
Rainbow & Pink (6 Suits),3,1
Muddy Rainbow & Dark Prism (6 Suits),3,1
Brown & Prism (5 Suits),3,1
Pink & Brown (4 Suits),3,1
Null & Muddy Rainbow (5 Suits),3,1
Prism (6 Suits),2,1
White-Ones & Brown (5 Suits),2,1
Rainbow & Null (5 Suits),2,1
Brown & Gray (6 Suits),2,1
Muddy-Rainbow-Fives (5 Suits),2,1
White (5 Suits),1,1
Light-Pink-Ones & White (6 Suits),1,1
Rainbow (5 Suits),1,1
Ambiguous (6 Suits),1,1
Reversed (4 Suits),1,1
Omni-Ones (5 Suits),1,1
Up or Down (5 Suits),1,1
Black & Prism (5 Suits),1,1
Prism (4 Suits),1,1
Pink (4 Suits),1,1
Pink-Ones & Brown (4 Suits),1,1
Rainbow-Ones & Brown (6 Suits),1,1
Up or Down & White (5 Suits),1,1
Brown & Gray (5 Suits),1,1
Pink & Muddy Rainbow (6 Suits),1,1
Omni & Prism (5 Suits),1,1
Light Pink & Prism (5 Suits),1,1
Brown & Light Pink (6 Suits),1,1
Clue Starved & Prism (5 Suits),12,0
Special Mix (5 Suits),7,0
Special Mix (6 Suits),7,0
Rainbow-Ones & Black (5 Suits),7,0
Rainbow & Gray (6 Suits),5,0
Omni & Dark Rainbow (5 Suits),5,0
Rainbow & Gray (5 Suits),4,0
Light-Pink-Ones & Pink (5 Suits),4,0
Light Pink & Gray (6 Suits),3,0
Black & Rainbow (5 Suits),3,0
3 Suits,3,0
Dark Pink (5 Suits),3,0
Rainbow & Omni (5 Suits),3,0
Black & Light Pink (5 Suits),3,0
White & Dark Prism (5 Suits),3,0
Rainbow-Ones & Dark Pink (6 Suits),3,0
Pink & Brown (6 Suits),3,0
Muddy Rainbow & Gray (6 Suits),2,0
Black (6 Suits),2,0
Rainbow-Ones & White (5 Suits),2,0
White & Gray Pink (5 Suits),2,0
Null-Ones & Pink (5 Suits),2,0
Omni-Ones & Rainbow (6 Suits),2,0
Rainbow-Fives & Light Pink (6 Suits),2,0
Rainbow & Light Pink (4 Suits),2,0
Omni (4 Suits),2,0
Rainbow & Pink (5 Suits),2,0
Brown (4 Suits),2,0
Rainbow & Omni (6 Suits),2,0
Muddy Rainbow (6 Suits),2,0
Brown & Dark Prism (6 Suits),2,0
White & Prism (6 Suits),2,0
Black & Prism (6 Suits),2,0
Rainbow-Ones & Rainbow (6 Suits),2,0
Cocoa Rainbow (5 Suits),2,0
Rainbow Reversed (4 Suits),2,0
Omni-Fives & Gray Pink (5 Suits),2,0
Up or Down & Omni (5 Suits),2,0
Rainbow & Dark Prism (5 Suits),2,0
White-Ones & Pink (6 Suits),2,0
Clue Starved & Prism (6 Suits),2,0
Pink & Dark Prism (5 Suits),2,0
Duck (5 Suits),1,0
Dark Omni (6 Suits),1,0
Brown (6 Suits),1,0
Dual-Color Mix,1,0
White-Ones & Rainbow (6 Suits),1,0
Ambiguous Mix,1,0
Dark Pink (6 Suits),1,0
Up or Down & Prism (6 Suits),1,0
Brown-Ones & Rainbow (5 Suits),1,0
Prism & Dark Rainbow (6 Suits),1,0
Brown & Dark Rainbow (5 Suits),1,0
Rainbow & Null (6 Suits),1,0
Rainbow-Fives & Cocoa Rainbow (6 Suits),1,0
Rainbow-Ones & Dark Rainbow (5 Suits),1,0
Brown-Ones & Gray (5 Suits),1,0
Omni-Fives & Pink (5 Suits),1,0
Pink & Prism (3 Suits),1,0
White & Dark Pink (5 Suits),1,0
Muddy-Rainbow-Fives & Black (6 Suits),1,0
Pink & Light Pink (5 Suits),1,0
Pink & Light Pink (6 Suits),1,0
Brown-Fives (4 Suits),1,0
White & Brown (5 Suits),1,0
