variant,attempts,won
No Variant,2,1
Rainbow & Pink (6 Suits),2,1
White-Ones (5 Suits),1,1
Alternating Clues & Black (6 Suits),1,1
Reversed (6 Suits),1,1
Pink & Prism (6 Suits),1,1
Black & Pink (6 Suits),1,1
Pink & Light Pink (5 Suits),1,1
Light Pink (5 Suits),1,1
White-Ones & Brown (6 Suits),1,1
Rainbow-Ones & White (5 Suits),1,1
Special Mix (5 Suits),5,0
Black (5 Suits),4,0
Up or Down & Omni (6 Suits),4,0
6 Suits,4,0
Black & Omni (6 Suits),4,0
Light Pink & Dark Rainbow (6 Suits),3,0
Pink & Omni (6 Suits),3,0
White & Light Pink (5 Suits),3,0
4 Suits,2,0
Black & White (5 Suits),2,0
Dark Pink (5 Suits),2,0
Pink & White (6 Suits),2,0
Dual-Color (6 Suits),2,0
White & Dark Rainbow (6 Suits),2,0
Pink-Ones & Pink (6 Suits),2,0
Null (4 Suits),2,0
Dual-Color Mix,2,0
White (6 Suits),1,0
Up or Down & White (5 Suits),1,0
Pink-Ones & Prism (5 Suits),1,0
Dark Rainbow (5 Suits),1,0
Brown & Muddy Rainbow (5 Suits),1,0
Cow & Pig (6 Suits),1,0
White & Muddy Rainbow (6 Suits),1,0
Muddy Rainbow & Dark Omni (5 Suits),1,0
Pink & Cocoa Rainbow (6 Suits),1,0
Pink & Dark Omni (6 Suits),1,0
White & Omni (6 Suits),1,0
Gray (5 Suits),1,0
Muddy Rainbow (5 Suits),1,0
Pink & Light Pink (6 Suits),1,0
Brown (4 Suits),1,0
Up or Down & Pink (6 Suits),1,0
