variant,attempts,won
Rainbow & Gray (5 Suits),6,1
White & Dark Pink (5 Suits),5,1
Pink & Dark Prism (5 Suits),2,1
White & Dark Brown (5 Suits),1,1
Rainbow & Dark Pink (5 Suits),4,0
Gray Reversed (5 Suits),3,0
Light Pink & Cocoa Rainbow (5 Suits),2,0
Special Mix (5 Suits),1,0
White & Dark Prism (5 Suits),1,0
Black & Omni (5 Suits),1,0
Omni & Cocoa Rainbow (5 Suits),1,0
White-Ones & Gray (5 Suits),1,0
Dark Prism Reversed (5 Suits),1,0
Light-Pink-Fives & Black (5 Suits),1,0
Rainbow & Cocoa Rainbow (5 Suits),1,0
White & Dark Omni (5 Suits),1,0
Pink-Fives & Cocoa Rainbow (5 Suits),1,0
Ambiguous & Dark Pink (5 Suits),1,0
