Rainbow-Fives & Light Pink (5 Suits),6,1
Pink (5 Suits),4,1
No Variant,3,1
Omni-Ones & Brown (5 Suits),3,1
Rainbow & Light Pink (5 Suits),3,1
Brown & Prism (5 Suits),3,1
Null & Muddy Rainbow (5 Suits),3,1
White-Ones & Brown (5 Suits),2,1
Rainbow & Null (5 Suits),2,1
Muddy-Rainbow-Fives (5 Suits),2,1
White (5 Suits),1,1
Rainbow (5 Suits),1,1
Omni-Ones (5 Suits),1,1
Up or Down (5 Suits),1,1
Up or Down & White (5 Suits),1,1
Omni & Prism (5 Suits),1,1
Light Pink & Prism (5 Suits),1,1
Clue Starved & Prism (5 Suits),12,0
Light-Pink-Ones & Pink (5 Suits),4,0
Rainbow & Omni (5 Suits),3,0
Rainbow-Ones & White (5 Suits),2,0
Null-Ones & Pink (5 Suits),2,0
Rainbow & Pink (5 Suits),2,0
Up or Down & Omni (5 Suits),2,0
Duck (5 Suits),1,0
Brown-Ones & Rainbow (5 Suits),1,0
Omni-Fives & Pink (5 Suits),1,0
Pink & Light Pink (5 Suits),1,0
White & Brown (5 Suits),1,0
