variant,attempts,won
Pink & Omni (6 Suits),5,1
Rainbow & Brown (6 Suits),4,1
Up or Down (6 Suits),2,1
White & Omni (6 Suits),2,1
White-Ones & Prism (6 Suits),2,1
White (6 Suits),2,1
Prism (6 Suits),2,1
Black (6 Suits),1,1
Up or Down & Pink (6 Suits),1,1
Pink & Brown (6 Suits),1,1
Dark Prism (6 Suits),1,1
Dark Brown (6 Suits),9,0
Up or Down & Rainbow (6 Suits),4,0
Dark Null (6 Suits),4,0
Rainbow & Cocoa Rainbow (6 Suits),4,0
Special Mix (6 Suits),3,0
Dark Rainbow (6 Suits),2,0
Up or Down & Omni (6 Suits),2,0
Black & Rainbow (6 Suits),2,0
Black & Omni (6 Suits),2,0
Clue Starved (6 Suits),2,0
Light-Pink-Ones & Brown (6 Suits),2,0
Rainbow (6 Suits),2,0
Up or Down & Brown (6 Suits),1,0
Black & Dark Pink (6 Suits),1,0
Light Pink (6 Suits),1,0
Ambiguous Mix,1,0
White & Light Pink (6 Suits),1,0
White & Dark Brown (6 Suits),1,0
Dual-Color & Pink (6 Suits),1,0
Pink & Cocoa Rainbow (6 Suits),1,0
