Dual-Color & Rainbow (6 Suits),9,1
Very Ambiguous (6 Suits),8,1
Black & Pink (6 Suits),2,1
White & Null (6 Suits),2,1
Dual-Color (6 Suits),1,1
Black (6 Suits),15,0
Pink & Dark Rainbow (6 Suits),11,0
Brown & Null (4 Suits),8,0
Black & Rainbow (6 Suits),7,0
Null (6 Suits),7,0
Brown (4 Suits),5,0
Black (5 Suits),5,0
Ambiguous & Dual-Color,5,0
Color Blind (4 Suits),5,0
White & Prism (4 Suits),4,0
Muddy Rainbow (5 Suits),3,0
Rainbow & Pink (6 Suits),3,0
Omni (4 Suits),3,0
Brown & Dark Rainbow (6 Suits),2,0
Totally Blind (5 Suits),2,0
Prism (5 Suits),2,0
Dark Brown (6 Suits),2,0
Omni & Light Pink (4 Suits),2,0
Brown (6 Suits),1,0
Pink (5 Suits),1,0
Dark Pink (6 Suits),1,0
Cocoa Rainbow (6 Suits),1,0
Up or Down (6 Suits),1,0
Up or Down & Pink (6 Suits),1,0
Dark Prism Reversed (6 Suits),1,0
Omni & Light Pink (5 Suits),1,0
