Black & Rainbow (5 Suits),7,1
Black & Brown (6 Suits),5,1
Gray Pink (6 Suits),5,1
White-Ones & Gray (5 Suits),4,1
No Variant,3,1
Pink (5 Suits),3,1
Cocoa Rainbow (6 Suits),3,1
Brown-Ones & Gray (5 Suits),3,1
Dark Brown (6 Suits),3,1
Alternating Clues (6 Suits),3,1
Gray (5 Suits),2,1
Prism Reversed (5 Suits),2,1
White-Ones (5 Suits),1,1
Black (6 Suits),1,1
Null-Ones & White (5 Suits),1,1
Ambiguous & Pink (5 Suits),1,1
Color Mute (5 Suits),1,1
Dark Rainbow Reversed (6 Suits),1,1
Throw It in a Hole (5 Suits),1,1
Throw It in a Hole (6 Suits),1,1
Up or Down & Prism (5 Suits),1,1
Light Pink (4 Suits),1,1
Prism Reversed (6 Suits),1,1
White-Ones & Dark Brown (6 Suits),1,1
Black & Light Pink (6 Suits),1,1
Black & Dark Pink (6 Suits),6,0
Black & Prism (6 Suits),5,0
Rainbow & Gray (5 Suits),5,0
Null (6 Suits),5,0
Rainbow (6 Suits),4,0
Muddy Rainbow & Light Pink (5 Suits),4,0
Up or Down & White (6 Suits),3,0
Muddy Rainbow (6 Suits),3,0
Dark Brown (5 Suits),2,0
Null (5 Suits),2,0
Black & Pink (5 Suits),2,0
White-Ones & Dark Prism (6 Suits),2,0
Black & White (6 Suits),2,0
Brown-Ones & Dark Rainbow (6 Suits),2,0
Pink & Dark Prism (5 Suits),2,0
White (6 Suits),1,0
Null-Ones (5 Suits),1,0
Duck (5 Suits),1,0
White-Ones & Prism (4 Suits),1,0
Cocoa Rainbow (5 Suits),1,0
Rainbow-Fives (5 Suits),1,0
White-Ones & Black (5 Suits),1,0
Number Mute (5 Suits),1,0
Pink & Prism (5 Suits),1,0
Black & Dark Rainbow (6 Suits),1,0
Black (5 Suits),1,0
Light Pink (5 Suits),1,0
